Channel_id,House_id,User_id,Timestamp,Age,Gender,Emotion
1,1,0,2020-05-26 10:16:46.133253,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:46.216616,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:46.404142,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:46.501880,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:46.696986,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:46.785270,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:46.976759,"(25, 32)",Male,Surprised
1,1,1,2020-05-26 10:16:47.058539,"(33, 47)",Male,Angry
1,1,0,2020-05-26 10:16:47.230879,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:47.312182,"(33, 47)",Male,Angry
1,1,0,2020-05-26 10:16:47.484722,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:47.569543,"(33, 47)",Male,Angry
1,1,0,2020-05-26 10:16:47.822344,"(25, 32)",Male,Angry
1,1,1,2020-05-26 10:16:47.906117,"(25, 32)",Male,Neutral
1,1,0,2020-05-26 10:16:48.077659,"(25, 32)",Male,Angry
1,1,1,2020-05-26 10:16:48.160437,"(25, 32)",Male,Neutral
1,1,0,2020-05-26 10:16:48.332008,"(25, 32)",Male,Angry
1,1,2,2020-05-26 10:16:48.413792,"(25, 32)",Male,Neutral
1,1,1,2020-05-26 10:16:48.589323,"(25, 32)",Male,Angry
1,1,2,2020-05-26 10:16:48.673298,"(33, 47)",Male,Sad
1,1,0,2020-05-26 10:16:48.844975,"(25, 32)",Male,Sad
1,1,2,2020-05-26 10:16:48.925848,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:49.097915,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:49.179698,"(25, 32)",Male,Sad
1,1,0,2020-05-26 10:16:49.350818,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:49.433170,"(33, 47)",Male,Angry
1,1,0,2020-05-26 10:16:49.671613,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:49.753807,"(33, 47)",Female,Angry
1,1,0,2020-05-26 10:16:49.924873,"(25, 32)",Male,Sad
1,1,0,2020-05-26 10:16:50.094977,"(25, 32)",Male,Disgust
1,1,0,2020-05-26 10:16:50.267514,"(25, 32)",Male,Happy
1,1,0,2020-05-26 10:16:50.442653,"(25, 32)",Male,Happy
1,1,0,2020-05-26 10:16:50.619211,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:50.703853,"(33, 47)",Male,Angry
1,1,0,2020-05-26 10:16:50.877279,"(8, 14)",Female,Surprised
1,1,1,2020-05-26 10:16:50.960452,"(15, 24)",Female,Angry
1,1,0,2020-05-26 10:16:51.135280,"(25, 32)",Male,Angry
1,1,1,2020-05-26 10:16:51.217576,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:51.407253,"(8, 14)",Male,Angry
1,1,1,2020-05-26 10:16:51.508795,"(0, 3)",Female,Angry
1,1,0,2020-05-26 10:16:51.705269,"(25, 32)",Male,Disgust
1,1,1,2020-05-26 10:16:51.795476,"(0, 3)",Male,Angry
1,1,0,2020-05-26 10:16:51.988293,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:52.070075,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:52.241279,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:52.323088,"(33, 47)",Male,Angry
1,1,0,2020-05-26 10:16:52.495274,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:52.578186,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:52.756041,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:52.837823,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:53.010362,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:53.094136,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:53.264831,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:53.348732,"(0, 3)",Male,Angry
