Channel_id,House_id,User_id,Timestamp,Age,Gender,Emotion
1,1,0,2020-05-09 17:01:10.396315,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:10.612026,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:10.861909,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:11.094668,"(4, 7)",Male,Neutral
1,1,0,2020-05-09 17:01:11.337779,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:11.561203,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:11.796254,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:12.033392,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:12.244074,"(25, 32)",Male,Angry
1,1,0,2020-05-09 17:01:12.476821,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:12.700193,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:12.926135,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:13.144233,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:13.360382,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:13.576838,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:13.793512,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:14.026320,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:14.243823,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:14.474501,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:14.694206,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:14.924463,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:15.148380,"(25, 32)",Male,Angry
1,1,0,2020-05-09 17:01:15.391387,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:15.608639,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:15.824895,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:16.066994,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:16.308554,"(4, 7)",Male,Neutral
1,1,0,2020-05-09 17:01:16.526861,"(8, 14)",Male,Neutral
1,1,0,2020-05-09 17:01:16.775827,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:16.991795,"(4, 7)",Male,Sad
1,1,0,2020-05-09 17:01:17.240686,"(4, 7)",Male,Sad
1,1,0,2020-05-09 17:01:17.474720,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:17.699995,"(4, 7)",Male,Sad
1,1,0,2020-05-09 17:01:17.940989,"(25, 32)",Male,Scared
1,1,0,2020-05-09 17:01:18.172122,"(4, 7)",Male,Neutral
1,1,0,2020-05-09 17:01:18.389000,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:18.622358,"(8, 14)",Male,Angry
1,1,0,2020-05-09 17:01:18.848514,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:19.071942,"(33, 47)",Male,Sad
1,1,0,2020-05-09 17:01:19.287671,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:19.521126,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:19.749706,"(4, 7)",Male,Sad
1,1,0,2020-05-09 17:01:19.988056,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:20.224434,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:20.465132,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:20.705434,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:20.938579,"(4, 7)",Male,Neutral
1,1,0,2020-05-09 17:01:21.170126,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:21.386772,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:21.604010,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:21.843166,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:22.054141,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:22.320522,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:22.534965,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:22.768252,"(0, 3)",Male,Sad
1,1,0,2020-05-09 17:01:22.969093,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:23.187914,"(15, 24)",Male,Sad
1,1,0,2020-05-09 17:01:23.418264,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:23.654940,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:23.886935,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:24.101307,"(4, 7)",Male,Sad
1,1,0,2020-05-09 17:01:24.335866,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:24.567383,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:24.905283,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:25.265617,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:25.602921,"(4, 7)",Male,Neutral
1,1,0,2020-05-09 17:01:25.836586,"(0, 3)",Male,Neutral
1,1,0,2020-05-09 17:01:26.067323,"(33, 47)",Male,Neutral
1,1,0,2020-05-09 17:01:26.305009,"(48, 59)",Female,Sad
1,1,0,2020-05-09 17:01:26.530430,"(48, 59)",Female,Neutral
1,1,0,2020-05-09 17:01:26.750965,"(4, 7)",Female,Sad
1,1,0,2020-05-09 17:01:27.009032,"(48, 59)",Female,Happy
1,1,0,2020-05-09 17:01:28.380764,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:28.597259,"(25, 32)",Female,Sad
1,1,0,2020-05-09 17:01:28.832842,"(33, 47)",Male,Surprised
1,1,0,2020-05-09 17:01:29.045863,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:29.378898,"(48, 59)",Male,Sad
1,1,0,2020-05-09 17:01:29.616282,"(4, 7)",Male,Sad
1,1,0,2020-05-09 17:01:29.832419,"(4, 7)",Female,Sad
1,1,0,2020-05-09 17:01:30.047588,"(48, 59)",Female,Happy
1,1,0,2020-05-09 17:01:30.265473,"(4, 7)",Female,Sad
1,1,0,2020-05-09 17:01:30.477940,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:01:30.712776,"(4, 7)",Female,Sad
1,1,0,2020-05-09 17:01:30.945369,"(4, 7)",Female,Happy
